# Data from URL: http://mysite.du.edu/~balzar/s-s_rr.htm
# CeO2 powder that shows broadened diffraction lines was synthesized by Daniel Lour and Nathalie Audebrand at the University of Rennes 
#l (CuKa1) = 1.5406 ang, l (CuKa2) = 1.5444 ang, I (CuKa2)/I ((CuKa1) = 0.48, P = 0.8
29.0100002	2316
29.0200005	2307
29.0300007	2278
29.0400009	2022
29.0499992	1966
29.0599995	1845
29.0699997	1670
29.0799999	1701
29.0900002	1613
29.1000004	1708
29.1100006	1667
29.1200008	1599
29.1299992	1459
29.1399994	1439
29.1499996	1415
29.1599998	1414
29.1700001	1366
29.1800003	1187
29.1900005	1099
29.2000008	1095
29.2099991	1130
29.2199993	1158
29.2299995	1050
29.2399998	895
29.25	1081
29.2600002	946
29.2700005	851
29.2800007	938
29.2900009	1044
29.2999992	977
29.3099995	901
29.3199997	830
29.3299999	810
29.3400002	817
29.3500004	778
29.3600006	781
29.3700008	749
29.3799992	682
29.3899994	792
29.3999996	784
29.4099998	599
29.4200001	752
29.4300003	705
29.4400005	701
29.4500008	810
29.4599991	531
29.4699993	688
29.4799995	621
29.4899998	597
29.5	613
29.5100002	609
29.5200005	577
29.5300007	596
29.5400009	635
29.5499992	580
29.5599995	514
29.5699997	517
29.5799999	588
29.5900002	533
29.6000004	528
29.6100006	513
29.6200008	485
29.6299992	524
29.6399994	465
29.6499996	512
29.6599998	395
29.6700001	449
29.6800003	492
29.6900005	484
29.7000008	406
29.7099991	441
29.7199993	487
29.7299995	479
29.7399998	468
29.75	440
29.7600002	471
29.7700005	401
29.7800007	424
29.7900009	463
29.7999992	474
29.8099995	358
29.8199997	470
29.8299999	412
29.8400002	435
29.8500004	349
29.8600006	345
29.8700008	353
29.8799992	337
29.8899994	388
29.8999996	364
29.9099998	368
29.9200001	430
29.9300003	279
29.9400005	383
29.9500008	399
29.9599991	325
29.9699993	325
29.9799995	329
29.9899998	301
30	309
30.0100002	297
30.0200005	355
30.0300007	390
30.0400009	355
30.0499992	305
30.0599995	281
30.0699997	324
30.0799999	297
30.0900002	277
30.1000004	331
30.1100006	312
30.1200008	308
30.1299992	292
30.1399994	296
30.1499996	308
30.1599998	315
30.1700001	350
30.1800003	323
30.1900005	319
30.2000008	307
30.2099991	234
30.2199993	280
30.2299995	276
30.2399998	314
30.25	307
30.2600002	272
30.2700005	280
30.2800007	299
30.2900009	283
30.2999992	287
30.3099995	279
30.3199997	287
30.3299999	264
30.3400002	283
30.3500004	287
30.3600006	283
30.3700008	256
30.3799992	218
30.3899994	225
30.3999996	252
30.4099998	278
30.4200001	248
30.4300003	267
30.4400005	301
30.4500008	255
30.4599991	206
30.4699993	255
30.4799995	282
30.4899998	304
30.5	274
30.5100002	239
30.5200005	285
30.5300007	205
30.5400009	258
30.5499992	243
30.5599995	231
30.5699997	322
30.5799999	250
30.5900002	208
30.6000004	265
30.6100006	239
30.6200008	265
30.6299992	299
30.6399994	227
30.6499996	235
30.6599998	216
30.6700001	223
30.6800003	223
30.6900005	223
30.7000008	234
30.7099991	257
30.7199993	264
30.7299995	234
30.7399998	257
30.75	230
30.7600002	226
30.7700005	249
30.7800007	256
30.7900009	241
30.7999992	249
30.8099995	245
30.8199997	286
30.8299999	229
30.8400002	226
30.8500004	207
30.8600006	222
30.8700008	218
30.8799992	248
30.8899994	214
30.8999996	270
30.9099998	259
30.9200001	244
30.9300003	259
30.9400005	262
30.9500008	229
30.9599991	296
30.9699993	243
30.9799995	236
30.9899998	240
31	236
31.0100002	232
31.0200005	307
31.0300007	232
31.0400009	217
31.0499992	213
